HOLEID,SAMPFROM,SAMPTO,OT_Length,DIP,AZIMUTH,EastT,NorthT,ElevT,EastM,NorthM,ElevM,EastB,NorthB,ElevB,Zn_pct_BEST,SG_Calc_D,Abbrv,OT_OreZone,Ag_ppm_BEST,As_pct_BEST,Cd_ppm_BEST,Co_ppm_BEST,Cu_ppm_BEST,Fe_pct_BEST,Mg_pct_BEST,Ni_ppm_BEST,Pb_pct_BEST,TOTAL_SULPHIDE_D,group,name,Oretyp
BZC-008,10.4,11.4,1,0,0,221655.1097,167077.0306,980.3836146,221655.2223,167076.77,980.7951828,221655.3349,167076.5093,981.206751,4.944326573,4.464545455,L_MS,MSA,2.5,0.28095926,38,148,25,39.3068791,0.482842101,492,0.297701402,92.15445565,DDH,DDH,MS
BZC-008,11.4,12.65,1.25,0,0,221655.3349,167076.5093,981.206751,221655.4756,167076.1835,981.7212112,221655.6163,167075.8577,982.2356715,8.405055932,4.331111111,L_MS,MSA,2.5,0.231226746,68,166,25,35.12317303,1.119646996,550,0.886509369,89.00901385,DDH,DDH,MS
BZC-008,12.65,13.72,1.07,0,0,221655.6163,167075.8577,982.2356715,221655.7368,167075.5788,982.6760494,221655.8572,167075.2999,983.1164274,1.635698333,2.84296875,W_BM,DSH,2.015379686,0.038398892,18,37,20,5.342191489,8.451381118,123,0.114615747,14.04316565,DDH,DDH,DSM
BZC-009,0,1,1,0,0,221651.584,167084.784,971.886,221651.584,167084.784,972.386,221651.584,167084.784,972.886,22.286,4.3,L_MS,MSA,2.5,0.3216,71,316,25,27.752,0.044,813,1.192,94.214,DDH,DDH,MS
BZC-009,1,2,1,0,0,221651.584,167084.784,972.886,221651.584,167084.784,973.386,221651.584,167084.784,973.886,18.20895877,4.292307692,L_MS,MSA,2.5,0.344113208,53,291,25,29.49773585,0.075960867,1031,1.337784766,92.05561146,DDH,DDH,MS
BZC-009,2,3,1,0,0,221651.584,167084.784,973.886,221651.584,167084.784,974.386,221651.584,167084.784,974.886,6.029124445,4.282307692,L_MS,MSA,2.5,0.279339715,19,207,25,35.85765585,0.988377306,751,0.511671725,86.60855475,DDH,DDH,MS
BZC-009,3,4.4,1.4,0,0,221651.584,167084.784,974.886,221651.584,167084.784,975.586,221651.584,167084.784,976.286,0.582983651,4.175,L_MS,MSA,2.5,0.221239782,5,148,25,37.36652589,1.82013624,484,0.060613079,81.21152589,DDH,DDH,MS
BZC-009,4.4,4.9,0.5,0,0,221651.584,167084.784,976.286,221651.584,167084.784,976.536,221651.584,167084.784,976.786,0.42,2.95,L_BMB,DSH,2.5,0.049,5,34,25,7.39,10.51,143,0.04,16.55,DDH,DDH,DSM
BZC-010,0,1,1,0,0,221643.417,167079.05,972.964,221643.5028,167078.8148,973.3968052,221643.589,167078.579,973.8291948,14.19744444,4.284444444,L_MS,MSA,2.5,0.339837037,258,226,25,32.0022963,0.031962963,1115,1.178407407,91.27285185,DDH,DDH,MS
BZC-010,1,2,1,0,0,221643.589,167078.579,973.8291948,221643.6757,167078.3426,974.2611674,221643.763,167078.1056,974.692722,12.46476079,4.3,L_MS,MSA,2.5,0.260662777,221,175,25,32.50996499,0.04,466,0.862637106,89.41417736,DDH,DDH,MS
BZC-010,2,3,1,0,0,221643.763,167078.1056,974.692722,221643.8507,167077.8681,975.1238573,221643.9389,167077.63,975.5545721,9.499506654,4.360769231,L_MS,MSA,2.5,0.285125057,118,179,25,35.39404773,0.02596145,435,0.527691602,90.8061542,DDH,DDH,MS
BZC-010,3,4,1,0,0,221643.9389,167077.63,975.5545721,221644.0276,167077.3913,975.9848653,221644.1168,167077.152,976.4147357,7.593,4.37,L_MS,MSA,2.5,0.3072,89,185,25,36.412,0.041,453,0.62,90.256,DDH,DDH,MS
BZC-010,4,5,1,0,0,221644.1168,167077.152,976.4147357,221644.2065,167076.9122,976.8441821,221644.2967,167076.6717,977.2732033,8.42,4.37,L_MS,MSA,2.5,0.3035,110,186,25,35.745,0.2,457,0.9,90.38,DDH,DDH,MS
BZC-010,5,6,1,0,0,221644.2967,167076.6717,977.2732033,221644.3875,167076.4307,977.7017981,221644.4787,167076.1892,978.1299654,12.92433364,4.42,L_MS,MSA,2.5,0.27267815,148,209,25,34.16731641,0.156781505,503,0.926781505,93.73884859,DDH,DDH,MS
BZC-010,6,7,1,0,0,221644.4787,167076.1892,978.1299654,221644.5704,167075.947,978.557704,221644.6626,167075.7043,978.9850127,13.4498768,4.353157895,L_MS,MSA,2.5,0.315180698,80,258,25,33.81714579,0.066057495,630,0.518295688,93.29410678,DDH,DDH,MS
BZC-010,7,8,1,0,0,221644.6626,167075.7043,978.9850127,221644.7553,167075.4611,979.4118903,221644.8485,167075.2172,979.8383357,16.12696858,4.362105263,L_MS,MSA,2.5,0.382781885,53,282,25,31.33519409,0.032033272,721,0.894935305,92.39158965,DDH,DDH,MS
BZC-010,8,9,1,0,0,221644.8485,167075.2172,979.8383357,221644.9422,167074.9728,980.2643477,221645.0364,167074.7279,980.689925,5.85,4.4,L_MS,MSA,2.5,0.319,17,173,25,37.92,0.05,445,0.32,90.55,DDH,DDH,MS
BZC-010,9,10,1,0,0,221645.0364,167074.7279,980.689925,221645.1311,167074.4823,981.1150667,221645.2264,167074.2362,981.5397713,7.94,3.97,L_MS,MSA,2.5,0.23,33,145,25,29.52,2.13,409,0.47,75.8,DDH,DDH,MS
BZC-010,10,10.7,0.7,0,0,221645.2264,167074.2362,981.5397713,221645.2933,167074.0638,981.8369114,221645.3601,167073.8914,982.1340515,0.85,4.2,L_MS,MSA,2.5,0.201,5,94,25,37.26,1.62,305,0.06,81.38,DDH,DDH,MS
BZC-010,10.7,12,1.3,0,0,221645.3601,167073.8914,982.1340515,221645.4843,167073.5711,982.6858831,221645.6086,167073.2509,983.2377147,0.500810811,3.42173913,W_BM,DSH,2.5,0.073972973,5,44,25,13.16429975,8.720909091,146,0.042800983,29.07815725,DDH,DDH,DSM
BZC-011,0,1,1,0,0,221642.335,167080.876,973.285,221642.335,167080.876,973.785,221642.335,167080.876,974.285,15.00345708,4.338823529,L_MS,MSA,2.5,0.397756381,68,231,25,31.80106729,0.023902552,577,0.714269142,91.50268213,DDH,DDH,MS
BZC-011,1,2,1,0,0,221642.335,167080.876,974.285,221642.335,167080.876,974.785,221642.335,167080.876,975.285,10.42632606,4.346666667,L_MS,MSA,2.5,0.312789897,21,198,25,34.80910448,0.094512055,563,0.624913892,91.0382434,DDH,DDH,MS
BZC-011,2,2.55,0.55,0,0,221642.335,167080.876,975.285,221642.335,167080.876,975.56,221642.335,167080.876,975.835,11.07,4.33,L_MS,MSA,2.5,0.262,31,161,25,34.09,0.18,486,0.64,90.47,DDH,DDH,MS
BZC-011,2.55,3.04,0.49,0,0,221642.335,167080.876,975.835,221642.335,167080.876,976.08,221642.335,167080.876,976.325,0.42,2.79,L_BMB,DSH,2.5,0.008,5,5,25,1.3,12.27,14,0.03,3.45,DDH,DDH,DSM
BZC-012,0,1,1,0,0,221641.75,167084.705,970.642,221641.5848,167085.1588,970.7714095,221641.4196,167085.6127,970.900819,13,4.3,L_MS,MSA,2.5,0.442,77,365,25,32.54,0.1,1890,0.81,90.22,DDH,DDH,MS
BZC-012,1,2,1,0,0,221641.4196,167085.6127,970.900819,221641.2545,167086.0665,971.0302286,221641.0893,167086.5203,971.1596381,10.60518519,4.348421053,L_MS,MSA,2.5,0.31245679,30,252,25,35.22320988,0.06,884,0.324691358,91.84851852,DDH,DDH,MS
BZC-012,2,3,1,0,0,221641.0893,167086.5203,971.1596381,221640.9241,167086.9742,971.2890476,221640.7589,167087.428,971.4184571,15.96132867,4.28,L_MS,MSA,2.5,0.500384615,31,380,25,30.85951049,0.05006993,1025,0.996853147,91.23636364,DDH,DDH,MS
BZC-012,3,3.8,0.8,0,0,221640.7589,167087.428,971.4184571,221640.6268,167087.7911,971.5219848,221640.4946,167088.1542,971.6255124,14.00621053,4.276,L_MS,MSA,2.5,0.503982456,39,359,25,31.35470175,0.062526316,1121,1.239754386,89.66421053,DDH,DDH,MS
BZC-012,3.8,4.8,1,0,0,221640.4946,167088.1542,971.6255124,221640.3294,167088.608,971.7549219,221640.1642,167089.0618,971.8843314,2.28,2.79,L_BMB,DSH,2.5,0.01,11,40,25,0.54,11.63,105,0.14,4.72,DDH,DDH,DSM
BZC-012,4.8,6,1.2,0,0,221640.1642,167089.0618,971.8843314,221639.966,167089.6064,972.0396228,221639.7678,167090.151,972.1949143,2.53,2.79,L_BMB,DSH,6,0.008,18,45,25,0.21,11.74,112,0.24,4.5,DDH,DDH,DSM
BZC-013,0,1,1,0,0,221633.761,167075.252,970.526,221633.8385,167075.0384,970.9713843,221633.9157,167074.8242,971.4165305,13.17,4.15,L_MS,MSA,15,0.285,496,267,61,28.79,0.06,663,2.37,84.22,DDH,DDH,MS
BZC-013,1,2,1,0,0,221633.9157,167074.8242,971.4165305,221633.9927,167074.6094,971.8614379,221634.0694,167074.394,972.3061062,13.09,4.18,L_MS,MSA,18,0.218,717,155,53,28.49,0.1,379,3.39,84.63,DDH,DDH,MS
BZC-013,2,3,1,0,0,221634.0694,167074.394,972.3061062,221634.1458,167074.1781,972.7505348,221634.2219,167073.9615,973.1947232,15.84,4.17,L_MS,MSA,9,0.221,438,223,25,28.01,0.06,516,2.02,86.12,DDH,DDH,MS
BZC-013,3,4,1,0,0,221634.2219,167073.9615,973.1947232,221634.2978,167073.7443,973.6386711,221634.3734,167073.5266,974.0823778,14.19677601,4.282222222,L_MS,MSA,2.5,0.262268978,305,233,25,31.17702905,0.022014995,569,1.179325211,89.50291471,DDH,DDH,MS
BZC-013,4,5,1,0,0,221634.3734,167073.5266,974.0823778,221634.4486,167073.3083,974.5258429,221634.5237,167073.0893,974.9690659,18.29650943,4.22,L_MS,MSA,2.5,0.28815566,280,237,25,28.74801887,0.044787736,557,1.179834906,90.39419811,DDH,DDH,MS
BZC-013,5,6,1,0,0,221634.5237,167073.0893,974.9690659,221634.5984,167072.8698,975.4120463,221634.6728,167072.6497,975.8547836,27.27757854,4.13,L_MS,MSA,2.5,0.27938376,326,296,25,22.27179314,0.071918801,688,1.663228613,90.42859836,DDH,DDH,MS
BZC-013,6,7,1,0,0,221634.6728,167072.6497,975.8547836,221634.747,167072.429,976.2972774,221634.8208,167072.2078,976.7395272,13.34941572,4.333076923,L_MS,MSA,2.5,0.238866914,124,200,25,32.67579411,0.051435196,531,0.654537445,90.8484141,DDH,DDH,MS
BZC-013,7,8,1,0,0,221634.8208,167072.2078,976.7395272,221634.8944,167071.9859,977.1815324,221634.9676,167071.7635,977.6232927,5.462219061,4.2,L_MS,MSA,2.5,0.221312945,32,114,25,35.24394026,0.898819346,340,0.20625889,84.09142248,DDH,DDH,MS
BZC-015,3,4,1,0,0,221631.0446,167083.1202,974.4284697,221630.8473,167083.4326,974.7652985,221630.6495,167083.7454,975.1014819,6.33307446,4.38516129,L_MS,MSA,2.5,0.235190552,65,128,25,37.08216974,0.050920737,344,0.577558046,89.76980785,DDH,DDH,MS
BZC-015,4,5,1,0,0,221630.6495,167083.7454,975.1014819,221630.4511,167084.0586,975.4370188,221630.2522,167084.3721,975.7719082,7.704372881,4.43,L_MS,MSA,2.5,0.221983051,34,178,25,37.05738983,0.050033898,532,0.801661017,92.022,DDH,DDH,MS
BZC-015,5,6,1,0,0,221630.2522,167084.3721,975.7719082,221630.0527,167084.6859,976.106149,221629.8527,167085.0001,976.4397404,23.88721769,4.246666667,L_MS,MSA,2.5,0.237291036,74,306,25,26.24945285,0.040675204,905,1.96636787,94.26841676,DDH,DDH,MS
BZC-015,6,6.9,0.9,0,0,221629.8527,167085.0001,976.4397404,221629.6725,167085.283,976.73968,221629.4923,167085.566,977.0396196,47.914482,4.016956522,L_MS,MSA,2.5,0.249007449,81,357,25,8.579194372,0.07710029,987,3.824868258,94.26301145,DDH,DDH,MS
BZC-015,6.9,7.4,0.5,0,0,221629.4923,167085.566,977.0396196,221629.3921,167085.7232,977.2062527,221629.292,167085.8803,977.3728858,0.27,2.78,L_BMB,DSH,2.5,0.007,5,27,25,1.2,11.34,70,0.02,3,DDH,DDH,DSM
BZC-016,0,1,1,0,0,221626.445,167072.005,971.743,221626.5228,167071.7914,972.1883049,221626.6011,167071.577,972.6332124,12.66,3.39,L_MS,MSA,9,0.237,373,180,89,11.17,2.51,1026,4.39,47.94,DDH,DDH,MS
BZC-016,1,2,1,0,0,221626.6011,167071.577,972.6332124,221626.6797,167071.362,973.0777209,221626.7587,167071.1463,973.5218291,16.03,4.2,L_MS,MSA,2.5,0.456,172,311,25,29.28,0.04,754,1.04,88,DDH,DDH,MS
BZC-016,2,3,1,0,0,221626.7587,167071.1463,973.5218291,221626.8381,167070.9299,973.9655358,221626.9179,167070.7129,974.4088395,10.74,4.24,L_MS,MSA,7,0.483,137,272,25,32.6,0.03,664,0.84,87.01,DDH,DDH,MS
BZC-016,3,4,1,0,0,221626.9179,167070.7129,974.4088395,221626.9978,167070.4955,974.8519413,221627.0778,167070.2781,975.2950431,11.64,3.7,L_MS,MSA,2.5,0.404,175,193,25,21.98,0.78,532,0.81,65.5,DDH,DDH,MS
BZC-016,4,5,1,0,0,221627.0778,167070.2781,975.2950431,221627.1578,167070.0607,975.7381449,221627.2378,167069.8433,976.1812467,19.67,3.73,L_MS,MSA,2.5,0.218,272,193,25,17.81,0.07,451,2.06,69.96,DDH,DDH,MS
BZC-016,5,6,1,0,0,221627.2378,167069.8433,976.1812467,221627.3178,167069.6259,976.6243485,221627.3978,167069.4085,977.0674503,15.9,4.13,L_MS,MSA,2.5,0.285,62,259,25,28.18,0.02,601,0.93,85.31,DDH,DDH,MS
BZC-016,6,7,1,0,0,221627.3978,167069.4085,977.0674503,221627.4778,167069.1911,977.510552,221627.5578,167068.9737,977.9536538,14.52005095,4.3675,L_MS,MSA,2.5,0.321433997,74,339,25,32.09227883,0.067633164,892,0.820829088,91.53262158,DDH,DDH,MS
BZC-016,7,8,1,0,0,221627.5578,167068.9737,977.9536538,221627.6377,167068.7563,978.3967556,221627.7177,167068.5389,978.8398574,8.27959432,4.381578947,L_MS,MSA,2.5,0.272565923,48,305,25,37.08691684,0.050973631,960,0.54356998,92.64044625,DDH,DDH,MS
BZC-016,8,9,1,0,0,221627.7177,167068.5389,978.8398574,221627.7977,167068.3215,979.2829592,221627.8777,167068.1041,979.726061,19.03,4.32,L_MS,MSA,2.5,0.25,108,274,25,28.9,0.06,763,2.06,92.83,DDH,DDH,MS
BZC-016,9,10,1,0,0,221627.8777,167068.1041,979.726061,221627.9577,167067.8867,980.1691628,221628.0377,167067.6693,980.6122646,34.92,4.24,L_MS,MSA,2.5,0.227,401,297,25,16.72,0.005,767,6.21,95.14,DDH,DDH,MS
BZC-016,10,11,1,0,0,221628.0377,167067.6693,980.6122646,221628.1177,167067.4519,981.0553664,221628.1977,167067.2345,981.4984682,20.72836189,4.402941176,L_MS,MSA,2.5,0.234567512,95,290,25,29.79424949,0.005,881,1.069575051,96.13516792,DDH,DDH,MS
BZC-016,11,12,1,0,0,221628.1977,167067.2345,981.4984682,221628.2776,167067.0171,981.9415699,221628.3576,167066.7997,982.3846717,18.37,4.44,L_MS,MSA,2.5,0.181,107,188,25,32.09,0.005,515,0.84,97.29,DDH,DDH,MS
BZC-016,12,13,1,0,0,221628.3576,167066.7997,982.3846717,221628.4376,167066.5823,982.8277735,221628.5176,167066.3649,983.2708753,13.74,4.39,L_MS,MSA,2.5,0.216,36,182,25,33.14,0.005,536,1.36,93.24,DDH,DDH,MS
BZC-016,13,14,1,0,0,221628.5176,167066.3649,983.2708753,221628.5976,167066.1475,983.7139771,221628.6776,167065.9301,984.1570789,15.96521908,4.347894737,L_MS,MSA,2.5,0.229590141,38,229,25,32.37903697,0.019261753,638,0.814422638,94.29803286,DDH,DDH,MS
BZC-016,14,15,1,0,0,221628.6776,167065.9301,984.1570789,221628.7576,167065.7127,984.6001807,221628.8376,167065.4953,985.0432825,21.18901203,4.333529412,L_MS,MSA,2.5,0.236811661,55,263,25,28.12956733,0.107727904,734,1.809835724,94.10487274,DDH,DDH,MS
BZC-016,15,16,1,0,0,221628.8376,167065.4953,985.0432825,221628.9175,167065.2779,985.4863843,221628.9975,167065.0605,985.929486,35.8912766,4.207142857,L_MS,MSA,2.5,0.183900709,96,334,25,16.41347518,0.007056738,931,5.765531915,95.41886525,DDH,DDH,MS
BZC-016,16,17.5,1.5,0,0,221628.9975,167065.0605,985.929486,221629.1175,167064.7344,986.5941387,221629.2375,167064.4083,987.2587914,50.70063584,4.0225,L_MS,MSA,2.5,0.17357886,86,394,25,6.310949628,0.005,1047,5.302956235,95.25279934,DDH,DDH,MS
BZC-016,17.5,18,0.5,0,0,221629.2375,167064.4083,987.2587914,221629.2775,167064.2996,987.4803423,221629.3175,167064.1909,987.7018932,0.49,2.77,W_BM,DSH,2.5,0.0025,5,13,25,0.49,12.36,37,0.03,1.82,DDH,DDH,DSM
BZC-017,0,1,1,0,0,221621.799,167074.258,975.351,221621.799,167074.258,975.851,221621.799,167074.258,976.351,6.875355668,4.247777778,L_MS,MSA,2.5,0.326964204,127,221,25,36.6630335,0.033772373,523,0.437691602,89.51649839,DDH,DDH,MS
BZC-017,1,2,1,0,0,221621.799,167074.258,976.351,221621.799,167074.258,976.851,221621.799,167074.258,977.351,13.33667458,4.243333333,L_MS,MSA,2.5,0.282572447,311,228,25,30.83513064,0.034643705,546,0.835486936,87.08669834,DDH,DDH,MS
BZC-017,2,3,1,0,0,221621.799,167074.258,977.351,221621.799,167074.258,977.851,221621.799,167074.258,978.351,27.46673347,4.02125,L_MS,MSA,2.5,0.264273547,424,284,25,19.99893788,0.571903808,668,1.092905812,85.16549098,DDH,DDH,MS
BZC-017,3,4.2,1.2,0,0,221621.799,167074.258,978.351,221621.799,167074.258,978.951,221621.799,167074.258,979.551,10.63081301,4.565,L_MS,MSA,2.5,0.304577236,122,125,25,37.06723577,0.08203252,311,0.499593496,96.05422764,DDH,DDH,MS
BZC-018,0,1,1,0,0,221622.881,167076.852,975.127,221622.7305,167077.0515,975.5600999,221622.58,167077.2505,975.9933742,7.796010929,4.3875,L_MS,MSA,2.5,0.269896175,210,144,25,35.70311475,0.056010929,342,1.784863388,90.38344262,DDH,DDH,MS
BZC-018,1,2,1,0,0,221622.58,167077.2505,975.9933742,221622.4295,167077.4492,976.4268226,221622.279,167077.6474,976.8604448,12.66831303,4.263333333,L_MS,MSA,2.5,0.232100281,309,145,25,32.20975633,0.034104967,365,0.764864105,88.95744142,DDH,DDH,MS
BZC-018,2,3,1,0,0,221622.279,167077.6474,976.8604448,221622.1284,167077.8453,977.2942408,221621.9778,167078.0428,977.7282102,12.84401878,4.476363636,L_MS,MSA,5.668305767,0.286692892,418,136,88,35.56101922,0.020947698,385,0.376209209,95.97814931,DDH,DDH,MS
BZC-018,3,4,1,0,0,221621.9778,167078.0428,977.7282102,221621.8272,167078.2398,978.1623529,221621.6766,167078.4365,978.5966686,11.31,4.5,L_MS,MSA,7,0.328,306,155,103,36.59,0.04,440,0.51,96.05,DDH,DDH,MS
BZC-018,4,5,1,0,0,221621.6766,167078.4365,978.5966686,221621.5259,167078.6328,979.0311572,221621.3752,167078.8286,979.4658185,12.34269488,4.486666667,L_MS,MSA,7.997772829,0.318521158,304,154,102,35.9214922,0.04,432,0.529955457,96.17971047,DDH,DDH,MS
BZC-018,5,6,1,0,0,221621.3752,167078.8286,979.4658185,221621.2245,167079.0243,979.9005659,221621.0738,167079.22,980.3353134,13.38,4.48,L_MS,MSA,9,0.309,302,154,101,35.25,0.04,425,0.55,96.31,DDH,DDH,MS
BZC-018,6,6.8,0.8,0,0,221621.0738,167079.22,980.3353134,221620.9533,167079.3765,980.6831114,221620.8327,167079.5331,981.0309093,3.68,4.75,L_MS,MSA,2.5,0.293,73,125,25,45.05,0.09,555,0.29,102.6,DDH,DDH,MS
BZC-019,0,1,1,0,0,221614.46,167069.239,975.967,221614.5217,167069.0702,976.4335708,221614.5841,167068.9004,976.8997011,20.45105315,4.166315789,L_MS,MSA,37.94783465,0.60199311,458,345,100,22.98225394,0.458395669,809,3.382185039,83.75830709,DDH,DDH,MS
BZC-019,1,2,1,0,0,221614.5841,167068.9004,976.8997011,221614.6473,167068.7297,977.3653879,221614.7112,167068.558,977.8306285,16.39480914,3.438823529,L_MS,MSA,37.11918982,0.392193716,522,206,95,20.18377045,2.317909634,487,4.089498831,72.51892495,DDH,DDH,MS
BZC-019,2,3,1,0,0,221614.7112,167068.558,977.8306285,221614.7759,167068.3854,978.2954202,221614.8414,167068.2119,978.7597602,18.27,3.87,L_MS,MSA,122,0.259,2270,89,296,10.6,1.72,215,15.7,68.13,DDH,DDH,MS
BZC-019,3,4,1,0,0,221614.8414,167068.2119,978.7597602,221614.9076,167068.0375,979.2236456,221614.9746,167067.8622,979.6870738,22.99802287,4.041578947,L_MS,MSA,136.6828463,0.476199492,1692,181,293,14.89342567,0.047885642,455,8.875829733,76.5233291,DDH,DDH,MS
BZC-019,4,5,1,0,0,221614.9746,167067.8622,979.6870738,221615.0424,167067.6859,980.1500419,221615.1109,167067.5087,980.6125473,35.67,4.16,L_MS,MSA,134,0.351,2955,133,254,7.14,0.03,329,16.2,87.21,DDH,DDH,MS
BZC-019,5,6,1,0,0,221615.1109,167067.5087,980.6125473,221615.1803,167067.3307,981.0745871,221615.2504,167067.1517,981.5361585,35.67404792,3.946470588,L_MS,MSA,80.35512853,0.352926379,2032,154,141,8.788327926,0.035779885,386,10.70446718,84.4126304,DDH,DDH,MS
BZC-019,6,7,1,0,0,221615.2504,167067.1517,981.5361585,221615.3213,167066.9718,981.9972589,221615.393,167066.791,982.4578854,21.74258398,3.873333333,L_MS,MSA,2.5,0.281937984,688,176,25,17.53410853,0.05,429,4.729664083,75.53821705,DDH,DDH,MS
BZC-019,7,8,1,0,0,221615.393,167066.791,982.4578854,221615.4655,167066.6093,982.9180354,221615.5388,167066.4268,983.377706,20.91979772,3.98,L_MS,MSA,2.5,0.27939823,182,234,25,20.3469153,0.039810367,554,3.759355247,79.23247788,DDH,DDH,MS
BZC-019,8,9,1,0,0,221615.5388,167066.4268,983.377706,221615.6128,167066.2433,983.8368946,221615.6877,167066.059,984.2955983,15.5473033,3.934,L_MS,MSA,2.5,0.218872462,100,193,25,24.22505076,0.044885787,466,1.796351523,77.28656091,DDH,DDH,MS
BZC-019,9,10,1,0,0,221615.6877,167066.059,984.2955983,221615.7634,167065.8737,984.7538145,221615.8399,167065.6876,985.2115404,8.597084393,4.303684211,L_MS,MSA,2.5,0.296755145,48,232,25,34.76578035,0.020989595,591,1.152499422,88.8348948,DDH,DDH,MS
BZC-019,10,11,1,0,0,221615.8399,167065.6876,985.2115404,221615.9172,167065.5006,985.6687732,221615.9952,167065.3128,986.1255103,9.113149016,4.246666667,L_MS,MSA,2.5,0.248604499,64,189,25,33.95157451,0.03,486,0.820852858,87.46674789,DDH,DDH,MS
BZC-019,11,12,1,0,0,221615.9952,167065.3128,986.1255103,221616.0742,167065.124,986.581749,221616.1539,167064.9345,987.0374864,7.611609412,4.303333333,L_MS,MSA,2.5,0.253786353,59,178,25,34.09331294,0.027943529,465,1.174475294,85.94222588,DDH,DDH,MS
BZC-019,12,13,1,0,0,221616.1539,167064.9345,987.0374864,221616.2344,167064.744,987.4927199,221616.3158,167064.5527,987.9474468,7.473965909,4.41,L_MS,MSA,2.5,0.305673864,31,259,25,36.62373864,0.014965909,672,0.929795455,90.89043182,DDH,DDH,MS
BZC-019,13,14,1,0,0,221616.3158,167064.5527,987.9474468,221616.3979,167064.3605,988.4016643,221616.4809,167064.1675,988.8553697,7.402537143,4.356666667,L_MS,MSA,2.5,0.332481143,30,310,25,36.54368,0.014937143,803,0.584022857,90.21297143,DDH,DDH,MS
BZC-019,14,15,1,0,0,221616.4809,167064.1675,988.8553697,221616.5648,167063.9736,989.3085604,221616.6494,167063.7789,989.7612335,6.123,4.32,L_MS,MSA,2.5,0.2906,19,250,25,36.566,0.069,668,0.365,88.1,DDH,DDH,MS
BZC-019,15,16,1,0,0,221616.6494,167063.7789,989.7612335,221616.735,167063.584,990.2136471,221616.8206,167063.389,990.6660606,19.65061596,4.285217391,L_MS,MSA,2.5,0.356881008,49,379,25,27.9655063,0.123952403,1031,2.200989267,91.91174055,DDH,DDH,MS
BZC-019,16,17,1,0,0,221616.8206,167063.389,990.6660606,221616.9061,167063.1941,991.1184741,221616.9917,167062.9991,991.5708876,27.65,4.27,L_MS,MSA,2.5,0.322,68,279,25,23.8,0.02,690,2.38,95.09,DDH,DDH,MS
BZC-019,17,18,1,0,0,221616.9917,167062.9991,991.5708876,221617.0773,167062.8042,992.0233012,221617.1628,167062.6093,992.4757147,18.38744002,4.355714286,L_MS,MSA,2.5,0.347676501,48,284,25,30.20961543,0.010490185,715,1.543136264,94.09146941,DDH,DDH,MS
BZC-019,18,19,1,0,0,221617.1628,167062.6093,992.4757147,221617.2484,167062.4143,992.9281282,221617.334,167062.2194,993.3805417,6.419731963,4.478181818,L_MS,MSA,2.5,0.331850346,19,184,25,38.79891222,0.046104534,502,0.326602636,93.29985705,DDH,DDH,MS
BZC-019,19,20,1,0,0,221617.334,167062.2194,993.3805417,221617.4196,167062.0245,993.8329553,221617.5051,167061.8295,994.2853688,9.33,4.41,L_MS,MSA,2.5,0.249,34,163,25,36.61,0.04,458,0.08,92.65,DDH,DDH,MS
BZC-019,20,21,1,0,0,221617.5051,167061.8295,994.2853688,221617.5907,167061.6346,994.7377823,221617.6763,167061.4397,995.1901958,9.483137652,4.446363636,L_MS,MSA,2.5,0.287734818,31,211,25,36.97032389,0.021983806,618,0.116032389,93.69493927,DDH,DDH,MS
BZC-019,21,22,1,0,0,221617.6763,167061.4397,995.1901958,221617.7618,167061.2447,995.6426094,221617.8474,167061.0498,996.0950229,11.76,4.46,L_MS,MSA,2.5,0.334,34,298,25,36.12,0.01,804,0.13,95.27,DDH,DDH,MS
BZC-019,22,23,1,0,0,221617.8474,167061.0498,996.0950229,221617.933,167060.8549,996.5474364,221618.0185,167060.6599,996.99985,31,4.35,L_MS,MSA,2.5,0.277,64,459,25,22.21,0.005,1216,3.91,98.43,DDH,DDH,MS
BZC-019,23,24,1,0,0,221618.0185,167060.6599,996.99985,221618.1041,167060.465,997.4522635,221618.1897,167060.2701,997.904677,44.37,4.2,L_MS,MSA,2.5,0.229,56,500,25,13.74,0.01,1328,3.36,99.53,DDH,DDH,MS
BZC-019,24,25,1,0,0,221618.1897,167060.2701,997.904677,221618.2753,167060.0751,998.3570905,221618.3608,167059.8802,998.8095041,55.95519685,4.035555556,L_MS,MSA,2.5,0.178897638,24,528,25,5.902598425,0.005,1415,3.278740157,99.86488189,DDH,DDH,MS
BZC-019,25,26,1,0,0,221618.3608,167059.8802,998.8095041,221618.4464,167059.6853,999.2619176,221618.532,167059.4903,999.7143311,54.64551724,4.08,L_MS,MSA,2.5,0.174295567,28,407,25,6.729261084,0.005,1116,2.879211823,99.228867,DDH,DDH,MS
BZC-019,26,27,1,0,0,221618.532,167059.4903,999.7143311,221618.6175,167059.2954,1000.166745,221618.7031,167059.1004,1000.619158,55.66974497,4.073846154,L_MS,MSA,2.5,0.141034821,26,382,25,5.22687592,0.022422756,1037,4.619960765,99.5412359,DDH,DDH,MS
BZC-019,27,28,1,0,0,221618.7031,167059.1004,1000.619158,221618.7887,167058.9055,1001.071572,221618.8743,167058.7106,1001.523985,57.97959346,4.076666667,L_MS,MSA,2.5,0.18003768,22,476,25,4.207174021,0.016928607,1252,3.38833416,99.36718889,DDH,DDH,MS
